Title,Author,Year,Month,IsReport,URL,Tags
Let There Be Light!,Quentin L. Cook,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/let-there-be-light,["honesty"+"respect"+"light of christ"+"integrity"+"morality"+"agency"]
Be an Example of the Believers,Mary N. Cook,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/be-an-example-of-the-believers,["youth"+"example"+"morality"+"standards"+"faith"]
Courageous Parenting,Larry R. Lawrence,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/courageous-parenting,["parenthood"+"obedience"+"holy ghost"+"family"+"children"]
The Holy Ghost and Revelation,Jay E. Jensen,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/the-holy-ghost-and-revelation,["prayer"+"jesus christ"+"holy ghost"+"revelation"+"book of mormon"+"testimony"]
Serve with the Spirit,Henry B. Eyring,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/serve-with-the-spirit,["service"+"holy ghost"+"priesthood"]
Charity Never Faileth,Thomas S. Monson,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/charity-never-faileth,[]
The Transforming Power of Faith and Character,Richard G. Scott,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/the-transforming-power-of-faith-and-character,["obedience"+"dedication"+"holy ghost"+"character"+"faith"+"mortality"]
The Sustaining of Church Officers,Henry B. Eyring,2010,10,T,https://www.churchofjesuschrist.org/study/general-conference/2010/10/the-sustaining-of-church-officers,[]
Agency: Essential to the Plan of Life,Robert D. Hales,2010,10,F,https://www.churchofjesuschrist.org/study/general-conference/2010/10/agency-essential-to-the-plan-of-life,["repentance"+"plan of salvation"+"agency"]
The Holy Temple—a Beacon to the World,Thomas S. Monson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-holy-temple-a-beacon-to-the-world,["sacrifice"+"covenants"+"temples"+"temple work"]
The Sabbath and the Sacrament,L. Tom Perry,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-sabbath-and-the-sacrament,["jesus christ"+"worship"+"sacrament"+"sabbath"]
I’m a Young Woman and I Believe!,The Church of Jesus Christ of Latter-day Saints,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/media/session_6_talk_5/1515946183001,[]
A Living Testimony,Henry B. Eyring,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/a-living-testimony,["obedience"+"prayer"+"young women"+"faith"+"testimony"+"eternal life"]
Statistical Report+ 2010,Brook P. Hales,2011,04,T,https://www.churchofjesuschrist.org/study/general-conference/2011/04/statistical-report-2010,["church growth"]
More Than Conquerors through Him That Loved Us,Paul V. Johnson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/more-than-conquerors-through-him-that-loved-us,["jesus christ"+"adversity"+"faith"+"patience"]
The Spirit of Revelation,David A. Bednar,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-spirit-of-revelation,["obedience"+"holy ghost"+"revelation"+"faith"+"church history"]
At Parting,Thomas S. Monson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/at-parting,["atonement"]
Called to Be Saints,Benjamín De Hoyos,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/called-to-be-saints,["church membership"+"adversity"+"faith"+"atonement"]
“As Many as I Love+ I Rebuke and Chasten”,D. Todd Christofferson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/as-many-as-i-love-i-rebuke-and-chasten,["obedience"+"repentance"]
The Atonement Covers All Pain,Kent F. Richards,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-atonement-covers-all-pain,["healing"+"humility"+"jesus christ"+"opposition"+"adversity"+"patience"+"atonement"]
Learning in the Priesthood,Henry B. Eyring,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/learning-in-the-priesthood,["service"+"duty"+"leadership"+"priesthood"]
An Ensign to the Nations,Jeffrey R. Holland,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/an-ensign-to-the-nations,["general conference"+"prophets"+"quorum of the twelve apostles"+"holy ghost"+"revelation"]
Opportunities to Do Good,Henry B. Eyring,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/opportunities-to-do-good,["welfare"+"service"+"love"+"self-reliance"]
The Essence of Discipleship,Silvia H. Allred,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-essence-of-discipleship,["welfare"+"service"+"love"+"work"+"discipleship"+"self-reliance"]
Guided by the Holy Spirit,Boyd K. Packer,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/guided-by-the-holy-spirit,["scriptures"+"church organization"+"holy ghost"+"standards"+"priesthood"]
Church Auditing Department Report+ 2010,Robert W. Cantwell,2011,04,T,https://www.churchofjesuschrist.org/study/general-conference/2011/04/church-auditing-department-report-2010,["church growth"]
Hope,Steven E. Snow,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/hope,["pioneers"+"charity"+"hope"+"faith"+"atonement"]
Your Potential+ Your Privilege,Dieter F. Uchtdorf,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/your-potential-your-privilege,["service"+"holy ghost"+"priesthood"]
I Believe in Being Honest and True,Ann M. Dibb,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/i-believe-in-being-honest-and-true,["honesty"+"example"]
Desire,Dallin H. Oaks,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/desire,["priorities"+"marriage"+"sin"+"faith"+"agency"+"conversion"]
Become as a Little Child,Jean A. Stevens,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/become-as-a-little-child,["obedience"+"humility"+"meekness"+"family"+"children"]
Preparing the World for the Second Coming,Neil L. Andersen,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/preparing-the-world-for-the-second-coming,["aaronic priesthood"+"missionary work"+"second coming"+"priesthood"]
Waiting on the Road to Damascus,Dieter F. Uchtdorf,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/waiting-on-the-road-to-damascus,["service"+"holy ghost"+"faith"]
What Manner of Men and Women Ought Ye to Be?,Lynn G. Robbins,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/what-manner-of-men-and-women-ought-ye-to-be,["parenthood"+"obedience"+"jesus christ"+"responsibility"+"children"]
Face the Future with Faith,Russell M. Nelson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/face-the-future-with-faith,["tithing"+"obedience"+"adversity"+"faith"]
Sacred Keys of the Aaronic Priesthood,Larry M. Gibson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/sacred-keys-of-the-aaronic-priesthood,["duty"+"aaronic priesthood"+"leadership"+"priesthood"]
Finding Joy through Loving Service,M. Russell Ballard,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/finding-joy-through-loving-service,["service"+"love"+"family"+"missionary work"]
It’s Conference Once Again,Thomas S. Monson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/its-conference-once-again,["temples"+"missionary work"]
Followers of Christ,Walter F. González,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/followers-of-christ,["love"+"jesus christ"+"covenants"+"discipleship"]
The Eternal Blessings of Marriage,Richard G. Scott,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-eternal-blessings-of-marriage,["marriage"+"parenthood"+"love"+"covenants"+"family"]
The Miracle of the Atonement,C. Scott Grow,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-miracle-of-the-atonement,["repentance"+"jesus christ"+"mercy"+"sin"+"forgiveness"+"atonement"]
Establishing a Chris,Richard J. Maynes,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/establishing-a-christ-centered-home,["marriage"+"parenthood"+"home"+"family"+"children"]
The Sanctifying Work of Welfare,H. David Burton,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-sanctifying-work-of-welfare,["welfare"+"service"+"charity"+"self-reliance"]
The Lord’s Richest Blessings,Carl B. Pratt,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-lords-richest-blessings,["tithing"+"faith"]
“Remember This: Kindness Begins with Me”,Mary N. Cook,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/remember-this-kindness-begins-with-me,["service"+"kindness"]
Priesthood Power,Thomas S. Monson,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/priesthood-power,["marriage"+"worthiness"+"priesthood"+"testimony"]
LDS Women Are Incredible!,Quentin L. Cook,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/lds-women-are-incredible,["motherhood"+"family"+"councils"+"women"]
Guardians of Virtue,Elaine S. Dalton,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/guardians-of-virtue,["commitment"+"covenants"+"temples"+"worthiness"+"morality"]
The Sustaining of Church Officers,Dieter F. Uchtdorf,2011,04,T,https://www.churchofjesuschrist.org/study/general-conference/2011/04/the-sustaining-of-church-officers,["church leaders"+"quorum of the twelve apostles"+"church organization"+"first presidency"]
Testimony,Cecil O. Samuelson Jr.,2011,04,F,https://www.churchofjesuschrist.org/study/general-conference/2011/04/testimony,["youth"+"obedience"+"repentance"+"testimony"+"trust"+"atonement"]
Personal Revelation and Testimony,Barbara Thompson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/personal-revelation-and-testimony,["holy ghost"+"testimony"]
The Power of the Aaronic Priesthood,Keith B. McMullin,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-power-of-the-aaronic-priesthood,["youth"+"service"+"holy ghost"+"priesthood"+"spirituality"]
Covenants,Russell M. Nelson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/covenants,["house of israel"+"obedience"+"covenants"+"priesthood"]
Charity Never Faileth,Silvia H. Allred,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/charity-never-faileth,["service"+"charity"+"visiting teaching"]
Doing the Right Thing at the Right Time+ without Delay,José L. Alonso,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/doing-the-right-thing-at-the-right-time-without-delay,["service"+"activation"]
The Hearts of the Children Shall Turn,David A. Bednar,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-hearts-of-the-children-shall-turn,["youth"+"family history"+"technology"+"temple work"+"priesthood"]
The Privilege of Prayer,J. Devn Cornish,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-privilege-of-prayer,["prayer"+"love"+"jesus christ"+"repentance"+"faith"]
Cleave unto the Covenants,Barbara Thompson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/cleave-unto-the-covenants,["covenants"+"temples"]
Forget Me Not,Dieter F. Uchtdorf,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/forget-me-not,["individual worth"+"love"+"sacrifice"+"gratitude"+"joy"+"perspective"+"patience"+"self-esteem"]
We Are All Enlisted,Jeffrey R. Holland,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/we-are-all-enlisted,["satan"+"worthiness"+"missionary work"]
Teachings of Jesus,Dallin H. Oaks,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/teachings-of-jesus,["obedience"+"jesus christ"+"atonement"]
As We Meet Again,Thomas S. Monson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/as-we-meet-again,["general conference"+"temples"+"temple work"]
The Importance of a Name,M. Russell Ballard,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-importance-of-a-name,["jesus christ"+"church membership"+"christianity"+"missionary work"]
The Sustaining of Church Officers,Henry B. Eyring,2011,10,T,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-sustaining-of-church-officers,["church leaders"]
Counsel to Youth,Boyd K. Packer,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/counsel-to-youth,["youth"+"repentance"+"holy ghost"]
The Power of Scripture,Richard G. Scott,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-power-of-scripture,["scripture study"+"prophets"+"scriptures"+"holy ghost"+"book of mormon"]
A Witness,Henry B. Eyring,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/a-witness,["service"+"charity"+"consecration"+"endurance"+"book of mormon"+"testimony"+"conversion"]
What I Hope My Granddaughters (and Grandsons) Will Understand about Relief Society,Julie B. Beck,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/what-i-hope-my-granddaughters-and-grandsons-will-understand-about-relief-society,["relief society"+"temples"+"discipleship"+"visiting teaching"+"priesthood"]
Providing in the Lord’s Way,Dieter F. Uchtdorf,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/providing-in-the-lords-way,["welfare"+"service"+"love"+"self-reliance"]
Waiting upon the Lord: Thy Will Be Done,Robert D. Hales,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/waiting-upon-the-lord-thy-will-be-done,["opposition"+"endurance"+"hope"+"adversity"+"faith"+"patience"+"trust"]
You Matter to Him,Dieter F. Uchtdorf,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/you-matter-to-him,["individual worth"+"humility"+"hope"+"divine nature"]
The Opportunity of a Lifetime,W. Christopher Waddell,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-opportunity-of-a-lifetime,["youth"+"service"+"activation"+"sacrifice"+"missionary work"+"book of mormon"]
Dare to Stand Alone,Thomas S. Monson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/dare-to-stand-alone,["worthiness"+"priesthood"+"testimony"]
The Songs They Could Not Sing,Quentin L. Cook,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-songs-they-could-not-sing,["plan of salvation"+"adversity"+"faith"]
Redemption,LeGrand R. Curtis Jr.,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/redemption,["repentance"+"jesus christ"+"plan of salvation"+"forgiveness"+"atonement"]
Until We Meet Again,Thomas S. Monson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/until-we-meet-again,["general conference"+"gratitude"+"god the father"]
The Book of Mormon—a Book from God,Tad R. Callister,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-book-of-mormon-a-book-from-god,["bible"+"book of mormon"+"testimony"]
The Divine Gift of Repentance,D. Todd Christofferson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-divine-gift-of-repentance,["repentance"+"atonement"]
Choose Eternal Life,Randall K. Bennett,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/choose-eternal-life,["accountability"+"agency"]
A Time to Prepare,Ian S. Ardern,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/a-time-to-prepare,["priorities"+"technology"+"time management"]
Perfect Love Casteth Out Fear,L. Tom Perry,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/perfect-love-casteth-out-fear,["jesus christ"+"example"+"temples"+"missionary work"]
Missionaries Are a Treasure of the Church,Kazuhiko Yamashita,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/missionaries-are-a-treasure-of-the-church,["love"+"example"+"missionary work"+"conversion"]
The Time Shall Come,L. Whitney Clayton,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/the-time-shall-come,["last days"+"church growth"+"restoration"+"prophecy"]
Preparation in the Priesthood: “I Need Your Help”,Henry B. Eyring,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/preparation-in-the-priesthood-i-need-your-help,["service"+"duty"+"preparation"+"work"+"priesthood"]
Stand in Holy Places,Thomas S. Monson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/stand-in-holy-places,["prayer"+"commandments"+"spirituality"]
Children,Neil L. Andersen,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/children,["marriage"+"parenthood"+"priorities"+"family"+"children"+"faith"]
It Is Better to Look Up,Carl B. Cook,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/it-is-better-to-look-up,["obedience"+"attitude"+"faith"+"trust"+"atonement"]
Teaching after the Manner of the Spirit,Matthew O. Richardson,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/teaching-after-the-manner-of-the-spirit,["teaching"+"holy ghost"]
Love Her Mother,Elaine S. Dalton,2011,10,F,https://www.churchofjesuschrist.org/study/general-conference/2011/10/love-her-mother,["motherhood"+"example"+"values"+"family"+"morality"+"standards"+"priesthood"+"fatherhood"+"young women"]
The Doctrine of Christ,D. Todd Christofferson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-doctrine-of-christ,["prophets"+"jesus christ"+"church doctrine"]
That the Lost May Be Found,M. Russell Ballard,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/that-the-lost-may-be-found,["marriage"+"priorities"+"family"]
Having the Vision to Do,O. Vincent Haleck,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/having-the-vision-to-do,["fasting"+"prayer"+"perspective"+"discipleship"+"missionary work"]
The Sustaining of Church Officers,Dieter F. Uchtdorf,2012,04,T,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-sustaining-of-church-officers,["church callings"]
Thanks Be to God,Russell M. Nelson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/thanks-be-to-god,["death"+"jesus christ"+"gratitude"+"blessings"+"mortality"]
Sacrifice,Dallin H. Oaks,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/sacrifice,["service"+"sacrifice"+"temple work"+"missionary work"]
Mountains to Climb,Henry B. Eyring,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/mountains-to-climb,["jesus christ"+"adversity"+"faith"]
Willing and Worthy to Serve,Thomas S. Monson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/willing-and-worthy-to-serve,["service"+"duty"+"priesthood"]
The Power of Deliverance,L. Tom Perry,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-power-of-deliverance,["scriptures"+"adversity"+"book of mormon"]
Arise and Shine Forth,Ann M. Dibb,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/arise-and-shine-forth,["courage"+"obedience"+"example"+"standards"]
Was It Worth It?,David F. Evans,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/was-it-worth-it,["activation"+"missionary work"+"conversion"]
The Laborers in the Vineyard,Jeffrey R. Holland,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-laborers-in-the-vineyard,["jesus christ"+"covetousness"+"grace"+"atonement"]
Aaronic Priesthood: Arise and Use the Power of God,Adrián Ochoa,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/aaronic-priesthood-arise-and-use-the-power-of-god,["example"+"aaronic priesthood"+"worthiness"]
Seek Learning: You Have a Work to Do,Mary N. Cook,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/seek-learning-you-have-a-work-to-do,["motherhood"+"holy ghost"+"education"]
The Vision of Prophets regarding Relief Society: Faith+ Family+ Relief,Julie B. Beck,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-vision-of-prophets-regarding-relief-society-faith-family-relief,["relief society"+"service"+"family"+"faith"]
He Truly Loves Us,Paul E. Koelliker,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/he-truly-loves-us,["love"+"family"+"missionary work"]
Families under Covenant,Henry B. Eyring,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/families-under-covenant,["covenants"+"temple work"+"family"+"priesthood"+"fatherhood"]
Faith+ Fortitude+ Fulfillment: A Message to Single Parents,David S. Baxter,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/faith-fortitude-fulfillment-a-message-to-single-parents,["parenthood"+"single members"+"faith"]
And a Little Child Shall Lead Them,Boyd K. Packer,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/and-a-little-child-shall-lead-them,["parenthood"+"family"+"children"]
Coming to Ourselves: The Sacrament+ the Temple+ and Sacrifice in Service,Robert D. Hales,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/coming-to-ourselves-the-sacrament-the-temple-and-sacrifice-in-service,["service"+"temple work"+"sacrament"+"self-reliance"]
Believe+ Obey+ and Endure,Thomas S. Monson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/believe-obey-and-endure,["obedience"+"endurance"+"faith"]
As We Gather Once Again,Thomas S. Monson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/as-we-gather-once-again,["general conference"+"gratitude"+"adversity"+"church growth"]
The Race of Life,Thomas S. Monson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-race-of-life,["death"+"priorities"+"jesus christ"+"plan of salvation"+"resurrection"]
Now Is the Time to Arise and Shine!,Elaine S. Dalton,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/now-is-the-time-to-arise-and-shine,["example"+"virtue"+"temples"]
To Hold Sacred,Paul B. Pieper,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/to-hold-sacred,["worldliness"+"sacredness"+"holy ghost"]
Church Auditing Department Report+ 2011,Robert W. Cantwell,2012,04,T,https://www.churchofjesuschrist.org/study/general-conference/2012/04/church-auditing-department-report-2011,[]
Special Lessons,Ronald A. Rasband,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/special-lessons,["service"+"adversity"+"disabilities"]
In Tune with the Music of Faith,Quentin L. Cook,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/in-tune-with-the-music-of-faith,["scripture study"+"family"+"book of mormon"+"faith"]
How to Obtain Revelation and Inspiration for Your Personal Life,Richard G. Scott,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/how-to-obtain-revelation-and-inspiration-for-your-personal-life,["prayer"+"humility"+"holy ghost"+"spirituality"]
The Why of Priesthood Service,Dieter F. Uchtdorf,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-why-of-priesthood-service,["service"+"church callings"+"leadership"+"priesthood"]
Teaching Our Children to Understand,Cheryl A. Esplin,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/teaching-our-children-to-understand,["teaching"+"children"]
Abide in the Lord’s Territory!,Ulisses Soares,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/abide-in-the-lords-territory,["obedience"+"covenants"+"agency"]
Arise to the Mountain,The Church of Jesus Christ of Latter-day Saints,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/media/session_6_talk_5/1520978635001,[]
As We Close This Conference,Thomas S. Monson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/as-we-close-this-conference,["unity"+"adversity"]
Converted to His Gospel through His Church,Donald L. Hallstrom,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/converted-to-his-gospel-through-his-church,["spirituality"+"worship"+"conversion"]
What Thinks Christ of Me?,Neil L. Andersen,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/what-thinks-christ-of-me,["jesus christ"+"discipleship"+"faith"]
The Merciful Obtain Mercy,Dieter F. Uchtdorf,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-merciful-obtain-mercy,["love"+"judging"+"mercy"+"forgiveness"]
Only upon the Principles of Righteousness,Larry Y. Wilson,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/only-upon-the-principles-of-righteousness,["parenthood"+"obedience"+"leadership"+"priesthood"]
The Rescue for Real Growth,Richard C. Edgley,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-rescue-for-real-growth,["activation"]
Statistical Report+ 2011,Brook P. Hales,2012,04,T,https://www.churchofjesuschrist.org/study/general-conference/2012/04/statistical-report-2011,["church growth"]
The Powers of Heaven,David A. Bednar,2012,04,F,https://www.churchofjesuschrist.org/study/general-conference/2012/04/the-powers-of-heaven,["authority"+"priesthood"+"fatherhood"]
First Observe+ Then Serve,Linda K. Burton,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/first-observe-then-serve,["service"+"love"+"discipleship"]
An Unspeakable Gift from God,Craig C. Christensen,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/an-unspeakable-gift-from-god,["service"+"temples"+"holy ghost"]
God Be with You Till We Meet Again,Thomas S. Monson,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/god-be-with-you-till-we-meet-again,["service"+"gratitude"+"adversity"]
Be Anxiously Engaged,M. Russell Ballard,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/be-anxiously-engaged,["service"+"work"+"discipleship"]
One Step Closer to the Savior,Russell T. Osguthorpe,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/one-step-closer-to-the-savior,["teaching"+"education"+"conversion"]
The Joy of the Priesthood,Dieter F. Uchtdorf,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/the-joy-of-the-priesthood,["service"+"joy"+"priesthood"]
Blessings of the Sacrament,Don R. Clarke,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/blessings-of-the-sacrament,["sacrament"+"atonement"]
Consider the Blessings,Thomas S. Monson,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/consider-the-blessings,["prayer"+"spirituality"]
What Shall a Man Give in Exchange for His Soul?,Robert C. Gay,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/what-shall-a-man-give-in-exchange-for-his-soul,["repentance"+"humility"+"sacrifice"]
Learning with Our Hearts,Walter F. González,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/learning-with-our-hearts,["healing"+"holy ghost"+"conversion"]
Of Regrets and Resolutions,Dieter F. Uchtdorf,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/of-regrets-and-resolutions,["priorities"+"joy"+"discipleship"]
Be Valiant in Courage+ Strength+ and Activity,Gary E. Stevenson,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/be-valiant-in-courage-strength-and-activity,["courage"+"dedication"+"priesthood"+"agency"]
Beware Concerning Yourselves,Anthony D. Perkins,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/beware-concerning-yourselves,["covenants"+"family"+"priesthood"+"conversion"]
Converted unto the Lord,David A. Bednar,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/converted-unto-the-lord,["testimony"+"conversion"]
“Because I Live+ Ye Shall Live Also”,Shayne M. Bowen,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/because-i-live-ye-shall-live-also,["death"+"jesus christ"+"children"+"hope"+"resurrection"]
Can Ye Feel So Now?,Quentin L. Cook,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/can-ye-feel-so-now,["conversion"+"pornography"+"morality"+"atonement"]
Temple Standard,Scott D. Whiting,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/temple-standard,["temples"+"standards"]
The Atonement,Boyd K. Packer,2012,10,F,https://www.churchofjesuschrist.org/study/general-conference/2012/10/the-atonement,["repentance"+"jesus christ"+"atonement"]
